Regional_Grouping,Region_Code,Region,Country,ISO3Code,M49Region_Code,M49_Code,FAO_CODE
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Réunion,REU,14,638,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Seychelles,SYC,14,690,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Somalia,SOM,14,706,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,South Sudan,SSD,14,728,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Uganda,UGA,14,800,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,United Republic of Tanzania,TZA,14,834,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Zambia,ZMB,14,894,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNAFR,Eastern Africa,Zimbabwe,ZWE,14,716,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIA,Eastern Asia,China,CHN,30,156,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIA,Eastern Asia,Democratic People's Republic of Korea,PRK,30,408,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIA,Eastern Asia,Japan,JPN,30,392,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIA,Eastern Asia,Mongolia,MNG,30,496,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIA,Eastern Asia,Republic of Korea,KOR,30,410,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Belarus,BLR,151,112,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Bulgaria,BGR,151,100,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Czechia,CZE,151,203,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Hungary,HUN,151,348,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Poland,POL,151,616,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Republic of Moldova,MDA,151,498,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Romania,ROU,151,642,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Russian Federation,RUS,151,643,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Slovakia,SVK,151,703,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNEUROPE,Eastern Europe,Ukraine,UKR,151,804,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Brunei Darussalam,BRN,753,96,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Cambodia,KHM,753,116,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,China,CHN,753,156,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Democratic People's Republic of Korea,PRK,753,408,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Indonesia,IDN,753,360,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Japan,JPN,753,392,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Lao People's Democratic Republic,LAO,753,418,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Malaysia,MYS,753,458,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Mongolia,MNG,753,496,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Myanmar,MMR,753,104,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Philippines,PHL,753,608,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Republic of Korea,KOR,753,410,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Singapore,SGP,753,702,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Thailand,THA,753,764,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Timor-Leste,TLS,753,626,
UNSDG_REGION_GLOBAL,UNSDG_EASTERNASIASOUTHEASTERNASIA,Eastern and South-Eastern Asia,Viet Nam,VNM,753,704,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,"",ALA,150,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,"",GGY,150,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,"",JEY,150,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,"",SJM,150,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Albania,ALB,150,8,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Andorra,AND,150,20,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Austria,AUT,150,40,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Belarus,BLR,150,112,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Belgium,BEL,150,56,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Bosnia and Herzegovina,BIH,150,70,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Bulgaria,BGR,150,100,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Croatia,HRV,150,191,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Czechia,CZE,150,203,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Denmark,DNK,150,208,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Estonia,EST,150,233,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Faroe Islands,FRO,150,234,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Finland,FIN,150,246,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,France,FRA,150,250,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Germany,DEU,150,276,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Gibraltar,GIB,150,292,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Greece,GRC,150,300,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Holy See,VAT,150,336,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Hungary,HUN,150,348,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Iceland,ISL,150,352,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Ireland,IRL,150,372,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Isle of Man,IMN,150,833,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Italy,ITA,150,380,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Latvia,LVA,150,428,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Liechtenstein,LIE,150,438,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Lithuania,LTU,150,440,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Luxembourg,LUX,150,442,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Malta,MLT,150,470,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Monaco,MCO,150,492,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Montenegro,MNE,150,499,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Netherlands (Kingdom of the),NLD,150,528,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,North Macedonia,MKD,150,807,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Norway,NOR,150,578,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Poland,POL,150,616,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Portugal,PRT,150,620,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Republic of Moldova,MDA,150,498,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Romania,ROU,150,642,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Russian Federation,RUS,150,643,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,San Marino,SMR,150,674,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Serbia,SRB,150,688,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Slovakia,SVK,150,703,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Slovenia,SVN,150,705,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Spain,ESP,150,724,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Sweden,SWE,150,752,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Switzerland,CHE,150,756,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,Ukraine,UKR,150,804,
UNSDG_REGION_GLOBAL,UNSDG_EUROPE,Europe,United Kingdom,GBR,150,826,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,"",ALA,513,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,"",GGY,513,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,"",JEY,513,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,"",SJM,513,,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Albania,ALB,513,8,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Andorra,AND,513,20,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Austria,AUT,513,40,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Belarus,BLR,513,112,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Belgium,BEL,513,56,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Bermuda,BMU,513,60,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Bosnia and Herzegovina,BIH,513,70,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Bulgaria,BGR,513,100,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Canada,CAN,513,124,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Croatia,HRV,513,191,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Czechia,CZE,513,203,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Denmark,DNK,513,208,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Estonia,EST,513,233,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Faroe Islands,FRO,513,234,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Finland,FIN,513,246,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,France,FRA,513,250,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Germany,DEU,513,276,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Gibraltar,GIB,513,292,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Greece,GRC,513,300,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Greenland,GRL,513,304,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Holy See,VAT,513,336,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Hungary,HUN,513,348,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Iceland,ISL,513,352,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Ireland,IRL,513,372,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Isle of Man,IMN,513,833,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Italy,ITA,513,380,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Latvia,LVA,513,428,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Liechtenstein,LIE,513,438,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Lithuania,LTU,513,440,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Luxembourg,LUX,513,442,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Malta,MLT,513,470,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Monaco,MCO,513,492,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Montenegro,MNE,513,499,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Netherlands (Kingdom of the),NLD,513,528,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,North Macedonia,MKD,513,807,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Norway,NOR,513,578,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Poland,POL,513,616,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Portugal,PRT,513,620,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Republic of Moldova,MDA,513,498,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Romania,ROU,513,642,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Russian Federation,RUS,513,643,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Saint Pierre and Miquelon,SPM,513,666,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,San Marino,SMR,513,674,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Serbia,SRB,513,688,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Slovakia,SVK,513,703,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Slovenia,SVN,513,705,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Spain,ESP,513,724,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Sweden,SWE,513,752,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Switzerland,CHE,513,756,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,Ukraine,UKR,513,804,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,United Kingdom,GBR,513,826,
UNSDG_REGION_GLOBAL,UNSDG_EUROPENORTHERNAMR,Europe and Northern America,United States,USA,513,840,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Afghanistan,AFG,432,4,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Armenia,ARM,432,51,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Azerbaijan,AZE,432,31,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Bhutan,BTN,432,64,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Bolivia (Plurinational State of),BOL,432,68,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Botswana,BWA,432,72,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Burkina Faso,BFA,432,854,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Burundi,BDI,432,108,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Central African Republic,CAF,432,140,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Chad,TCD,432,148,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Eswatini,SWZ,432,748,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Ethiopia,ETH,432,231,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Kazakhstan,KAZ,432,398,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Kyrgyzstan,KGZ,432,417,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Lao People's Democratic Republic,LAO,432,418,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Lesotho,LSO,432,426,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Malawi,MWI,432,454,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Mali,MLI,432,466,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Mongolia,MNG,432,496,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Nepal,NPL,432,524,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Niger,NER,432,562,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),North Macedonia,MKD,432,807,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Paraguay,PRY,432,600,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Republic of Moldova,MDA,432,498,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Rwanda,RWA,432,646,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),South Sudan,SSD,432,728,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Tajikistan,TJK,432,762,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Turkmenistan,TKM,432,795,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Uganda,UGA,432,800,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Uzbekistan,UZB,432,860,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Zambia,ZMB,432,894,
UNSDG_REGION_GLOBAL,UNSDG_LLDC,Landlocked developing countries (LLDC),Zimbabwe,ZWE,432,716,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,"",BVT,419,,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,"",SGS,419,,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Anguilla,AIA,419,660,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Antigua and Barbuda,ATG,419,28,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Argentina,ARG,419,32,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Aruba,ABW,419,533,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Bahamas,BHS,419,44,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Barbados,BRB,419,52,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Belize,BLZ,419,84,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Bolivia (Plurinational State of),BOL,419,68,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Brazil,BRA,419,76,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,British Virgin Islands,VGB,419,92,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Cayman Islands,CYM,419,136,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Chile,CHL,419,152,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Colombia,COL,419,170,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Costa Rica,CRI,419,188,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Cuba,CUB,419,192,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Curaçao,CUW,419,531,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Dominica,DMA,419,212,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Dominican Republic,DOM,419,214,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Ecuador,ECU,419,218,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,El Salvador,SLV,419,222,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Falkland Islands (Malvinas),FLK,419,238,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,French Guiana,GUF,419,254,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Grenada,GRD,419,308,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Guadeloupe,GLP,419,312,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Guatemala,GTM,419,320,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Guyana,GUY,419,328,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Haiti,HTI,419,332,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Honduras,HND,419,340,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Jamaica,JAM,419,388,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Martinique,MTQ,419,474,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Mexico,MEX,419,484,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Montserrat,MSR,419,500,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Nicaragua,NIC,419,558,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Panama,PAN,419,591,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Paraguay,PRY,419,600,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Peru,PER,419,604,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Puerto Rico,PRI,419,630,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Saint Barthélemy,BLM,419,652,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,419,659,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Saint Lucia,LCA,419,662,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Saint Martin (French part),MAF,419,663,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Saint Vincent and the Grenadines,VCT,419,670,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Sint Maarten,SXM,419,534,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Suriname,SUR,419,740,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Trinidad and Tobago,TTO,419,780,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Turks and Caicos Islands,TCA,419,796,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Uruguay,URY,419,858,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),VEN,419,862,
UNSDG_REGION_GLOBAL,UNSDG_LAC,Latin America and the Caribbean,Virgin Islands U.S.,VIR,419,850,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Afghanistan,AFG,199,4,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Angola,AGO,199,24,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Bangladesh,BGD,199,50,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Benin,BEN,199,204,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Burkina Faso,BFA,199,854,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Burundi,BDI,199,108,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Cambodia,KHM,199,116,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Central African Republic,CAF,199,140,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Chad,TCD,199,148,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Comoros,COM,199,174,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Democratic Republic of the Congo,COD,199,180,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Djibouti,DJI,199,262,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Eritrea,ERI,199,232,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Ethiopia,ETH,199,231,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Gambia,GMB,199,270,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Guinea,GIN,199,324,
UNSDG_REGION_GLOBAL,UNSDG_LDC,Least Developed Countries (LDC),Guinea-Bissau,GNB,199,624,
